c,S,P,Or,Oi,bonus,P-Or,S-Oi,group,self
0.183277143419296,0.0801373259794223,0.406741891816348,-0.322256954814877,0.180166465008102,-0.192802755186835,0.728998846631224,-0.10002913902868,1,1
-0.0946007331233624,-0.188315757816322,1.29174487036017,-1.02874556099703,0.136813558851801,0.401659681552402,2.32049043135721,-0.325129316668123,1,1
-0.131626311027569,0.160384495352793,0.584968832965828,-0.843642757230729,0.133742417340949,-0.078211928717464,1.42861159019656,0.0266420780118441,1,1
0.609098017947271,0.143050979270074,0.0809795078410549,-0.481528442410232,0.0902413805861881,0.0184324846647244,0.562507950251286,0.052809598683886,1,1
-0.16463468489255,0.00875068880487132,0.972033967863348,0.00149982027561706,-0.115161600782591,0.240702915114914,0.970534147587731,0.123912289587463,1,1
0.855680237311525,-0.434340422336098,0.812036528910269,-0.20819220372211,-0.0198450995792586,1.79555278124447,1.02022873263238,-0.414495322756839,1,1
-1.36855191208426,-0.0657244463922744,0.33911430791468,0.0124017634881184,-0.0125683337242489,-0.0799830239481049,0.326712544426561,-0.0531561126680255,1,1
-0.29779090399105,0.199919918605031,0.134513576650262,0.0592998833010217,-0.378404028326104,0.352294285548669,0.0752136933492399,0.578323946931135,1,1
-0.180377534942623,0.235360338236665,1.08129637899568,-1.38872093405227,-0.104810761432471,0.99223256313717,2.47001731304795,0.340171099669136,1,1
0.0496598003140773,0.339306200493735,0.50115689346641,-0.742953549060465,-0.230133687733908,0.313286843713127,1.24411044252687,0.569439888227643,1,1
-0.639957860619432,0.532068982072319,1.68059370426493,-1.13361228770331,0.298958430918751,0.715830891430373,2.81420599196824,0.233110551153568,1,1
-0.00253306430305195,-0.0522807881984205,-0.130880343298514,0.183190509074408,0.560325613870786,0.695836028448623,-0.314070852372923,-0.612606402069206,1,1
-0.0499481609594089,0.0279160937051747,1.24103400268403,-0.761493153182506,-0.31259305684909,0.689737008597581,2.00252715586653,0.340509150554265,1,1
-0.716408930328164,0.119337102418266,1.33414279831569,-0.985515747166517,-0.124167560254272,1.16894314198129,2.31965854548221,0.243504662672538,1,1
-0.645770783169071,-0.0538787048994126,-0.278537287006976,-0.379364527547838,-0.0771560927007359,1.3181611639109,0.100827240540861,0.0232773878013233,1,1
-0.0764196082901155,-0.133176580975134,0.83703352198066,-0.237732468743464,-0.252970818463368,0.0949174514483584,1.07476599072412,0.119794237488234,1,1
0.844057235498114,-0.0432642145406399,0.209640949233913,-0.236471838866378,-0.203105742354041,0.944371190894133,0.446112788100292,0.159841527813401,1,1
-0.248626992918602,0.631023384788429,0.989943460176672,-0.722929104664112,-0.340114765855514,0.886687634496935,1.71287256484078,0.971138150643943,1,1
0.207605303754225,0.541479993191679,1.79331913569918,-1.47065637054697,-0.130077771513277,0.686555602179789,3.26397550624615,0.671557764704956,1,1
-0.803713247899698,-0.139935585778678,0.38322667380089,-0.826644470975271,-0.233157237547593,0.991472198189855,1.20987114477616,0.0932216517689145,1,1
0.416154695262208,0.191968136965049,1.37409427112427,-0.836541666937846,0.4636091086316,-0.165812538732913,2.21063593806212,-0.271640971666551,1,1
1.17774515554661,0.245717733290315,0.101221070858918,0.276530856694714,-0.104228014599673,-0.40625241438896,-0.175309785835795,0.349945747889988,1,1
-0.737600325184204,0.508625534859815,0.318944887092667,-0.498051548708479,-0.0486101777031313,0.257087658104506,0.816996435801146,0.557235712562946,1,1
0.265703373587674,0.258139404716765,0.824644479641645,-0.740073080507332,-0.189400804839378,0.106497468171152,1.56471756014898,0.447540209556143,1,1
-0.00473933188192324,0.212357035169398,1.48523546410182,-1.60032895039533,-0.0137092644084067,0.907494601395467,3.08556441449716,0.226066299577804,1,1
-0.0562680178895585,0.0812070050383985,1.43086353482556,-1.77111655893435,0.0207763341142181,0.838336205393913,3.20198009375992,0.0604306709241804,1,1
-0.657545895773991,-0.0382352073721926,0.284084547466597,-0.167905050180181,-0.273877225157088,2.12546642604592,0.451989597646779,0.235642017784896,1,1
0.613243662956063,0.0139571639642424,0.8408122485843,-0.977631295082479,-0.174164983961678,0.255431163663485,1.81844354366678,0.188122147925921,1,1
-0.111446743864052,0.337223541514506,1.34047340359762,-1.50374477967412,0.0816103300053293,0.784907788319307,2.84421818327174,0.255613211509177,1,1
0.254684701357627,-0.0696530136498234,0.333927532476067,-0.175056487556523,0.217986672888021,0.638407624359396,0.50898402003259,-0.287639686537845,1,1
-0.0885927344298207,0.139136271741838,1.19651342886237,-1.30137223704803,-0.0281616340177642,0.543175324202372,2.4978856659104,0.167297905759602,1,1
-0.442889036616852,0.185233400694669,0.566001675770232,-0.84400926867448,-0.354238956673977,-0.243766494019485,1.41001094444471,0.539472357368646,1,1
0.0739096338387746,0.284182999279573,0.94274067958848,-1.17205226263144,0.0496093258417703,0.802134981421359,2.11479294221992,0.234573673437803,1,1
-0.0269832442459084,0.386316224968073,0.660321718272306,-0.215878111859284,0.107750220776605,0.730812699355796,0.87619983013159,0.278566004191468,1,1
0.754606218458249,-0.190082850428971,0.606814322632619,-0.959747649239121,-0.238885537879889,-0.152751291889467,1.56656197187174,0.0488026874509183,1,1
-0.179503904675004,0.529452167279071,0.589991818066581,-0.652547560988787,-0.0657526404571738,0.735724543937546,1.24253937905537,0.595204807736245,1,1
-0.101405355357865,0.269857558130832,-0.26338334233759,-0.171499838835073,0.0552379835603925,1.57780830017445,-0.0918835035025167,0.21461957457044,1,1
-0.0115622618748974,0.312804608190846,0.868009050527065,-0.969677373089787,0.155436286168854,0.216811060804989,1.83768642361685,0.157368322021992,1,1
0.408310062487822,0.14354703460148,1.24667012325284,-1.06192424492037,-0.265008095708315,1.01815442006405,2.30859436817321,0.408555130309795,1,1
0.430953301883944,-0.0119865686022946,1.24907270319141,-1.66408445742189,-0.18021323095928,0.902611428663158,2.9131571606133,0.168226662356985,1,1
1.17412941951144,-0.222128834992997,0.800219639434127,-0.127199332468876,0.129371209530752,-0.152877321947139,0.927418971903003,-0.35150004452375,1,1
0.285914184390643,-0.272750870350656,0.283216654889615,0.0261631210788702,-0.0491647416282109,1.571589528304,0.257053533810744,-0.223586128722445,1,1
0.587037112914766,0.195999340677181,0.289604614165093,-0.0394378376596992,-0.0448340244015379,0.0113179150549465,0.329042451824792,0.240833365078719,1,1
0.480054420467093,0.225276003780351,0.846553259348589,-0.555937260893944,0.0427457636147597,-0.0488786629874283,1.40249052024253,0.182530240165591,1,1
0.13740725964918,-0.0325503930964602,0.569427795797528,-0.638336458255758,0.0356382923508819,0.519249210226904,1.20776425405329,-0.0681886854473421,1,1
-0.38211688827627,0.102268665560361,1.66222742367407,-1.43619331101369,0.353170947620267,1.09405112387539,3.09842073468775,-0.250902282059906,1,1
0.138870257333693,0.131817893007481,1.50671323489451,-1.25861035048393,-0.319129758710139,0.685091285708259,2.76532358537844,0.45094765171762,1,1
-0.286467902826754,-0.241634477704208,-0.0697541100383355,-0.127408403977239,-0.0451845109540864,-0.155629540722151,0.0576542939389039,-0.196449966750122,1,1
0.375026442600974,-0.361099784340306,1.01124016694665,-0.641815370962235,-0.438795554020903,0.281808798499272,1.65305553790888,0.0776957696805972,1,1
0.00248191168048583,-0.024864197685792,1.37958566961749,-1.41420323482076,0.139301080141222,0.94564953405369,2.79378890443824,-0.164165277827014,1,1
0.234749442493117,0.172272461713699,1.35258709683852,-1.10849693890762,0.11364104573705,0.468766230552665,2.46108403574614,0.0586314159766497,1,1
-0.0433268428594121,0.519633263953617,1.05250371675213,-1.09499362387141,0.108016498474314,0.275305645150756,2.14749734062354,0.411616765479303,1,1
-0.057818600383096,0.416031914980281,0.0750056386007178,0.600755761778635,-0.0305362466422046,2.04255738247978,-0.525750123177917,0.446568161622485,1,1
-0.384185067569422,0.137579646360281,0.398594636440431,-0.554093644994507,0.257937655363598,-0.251044920406633,0.952688281434938,-0.120358009003317,1,1
0.323013654797835,-0.066851814745771,0.914466116032296,-1.02107559001506,-0.402637949564607,0.734631992164492,1.93554170604736,0.335786134818836,1,1
0.0115631986191517,0.332362887040246,0.879616274314917,-1.19536548697409,0.538046699492204,0.186325008109278,2.07498176128901,-0.205683812451958,1,1
0.918052057847984,0.444725082199692,1.48836217635899,-0.364508451174661,0.240624855898395,0.681683426084586,1.85287062753366,0.204100226301297,1,1
0.40448801697216,0.441623922720517,0.335107538130225,-0.703094095289376,-0.239505282071604,0.759943856259823,1.0382016334196,0.68112920479212,1,1
-0.0664820294686469,0.552708320658378,-0.00764640128387441,0.0306348321455496,0.271674071137439,0.137350174001391,-0.038281233429424,0.281034249520939,1,1
-0.102872245624858,0.228711646975024,0.988264503607653,-1.08044813461734,-0.249137084891697,0.391026177701396,2.06871263822499,0.47784873186672,1,1
0.058906201182978,0.314055534797426,0.565285832356346,-0.183398635728282,0.031974593102184,1.18413772944989,0.748684468084628,0.282080941695242,1,1
-0.113327470713213,0.750395403448804,0.972893210869261,-1.13634193316315,-0.540787909475831,0.272313665751431,2.10923514403241,1.29118331292463,1,1
-0.0260665490612496,0.0073553781744792,0.734084926390029,0.0341727003870485,-0.0314175576642539,0.956942740451229,0.699912226002981,0.0387729358387331,1,1
-0.21414938728889,0.320551191063884,1.11066275148621,-0.747592193603529,0.0881183163512882,0.485515665728542,1.85825494508974,0.232432874712596,1,1
0.244692796360558,0.400782628642759,0.938361058393905,-0.314199983843409,-0.117719231268365,0.713414805426233,1.25256104223731,0.518501859911124,1,1
0.348797591602936,0.279462445730211,1.44541551707156,-1.38980105925068,-0.182857376222569,0.88962799857063,2.83521657632223,0.46231982195278,1,1
0.156439442498126,-0.0431684920754487,1.21963584447534,-1.08828433136447,-0.401055290746208,0.777156050582042,2.30792017583981,0.357886798670759,1,1
1.22054265320265,0.0290416422689616,0.0149670939916887,-0.0793848855592883,-0.205665126351976,-0.315622513349127,0.094351979550977,0.234706768620937,1,1
0.469709430225694,-0.283940000010105,0.585385104781928,-0.400123370932962,-0.0415150879557888,0.553593096917062,0.98550847571489,-0.242424912054317,1,1
0.409879056743031,0.00732568304272983,0.141065567821487,-0.230248049447754,0.0859476331412931,0.270665155884701,0.371313617269241,-0.0786219500985632,1,1
0.461124577336491,-0.0681794996090062,0.441263712298088,-1.12184004257401,-0.563203407512529,0.233395723082766,1.5631037548721,0.495023907903522,1,1
0.360708068706672,0.462592823524045,0.11612692786214,-0.101314797996786,0.355596944183663,0.181778154671733,0.217441725858926,0.106995879340382,1,1
0.33195969648249,0.365387770940303,1.41063264989628,-1.75412291056584,0.145071002248059,0.854722289363485,3.16475556046211,0.220316768692244,1,1
-0.688153465854485,0.124059084207728,-0.200261336926128,-0.250374311121332,0.0339816098155336,2.43976081772038,0.0501129741952039,0.0900774743921949,1,1
-0.181506455875002,0.050945573535973,1.43391810617089,-1.71310347313161,-0.353880128413614,0.268140921551144,3.1470215793025,0.404825701949587,1,1
0.427995026652442,0.370969171248754,0.647487736672392,-0.943599319626928,-0.0736548619631315,0.256730260119052,1.59108705629932,0.444624033211885,1,1
-0.540769105466232,0.289960379005842,0.695103789580631,-1.25315627918657,0.415375436785558,1.17333301818129,1.94826006876721,-0.125415057779716,1,1
-0.130933490128492,-0.157069937786622,0.943695214392074,-1.08148308882437,-0.14837381757018,0.396520207978046,2.02517830321644,-0.00869612021644181,1,1
0.253652850911882,-0.129200596331846,0.317123530248127,-0.545424957268886,-0.0326997726227885,0.0349926246460846,0.862548487517012,-0.0965008237090572,1,1
-0.469751449367145,0.15449834411656,1.29818419802787,-1.56545451801046,-0.0811031887672629,0.808988867346326,2.86363871603833,0.235601532883823,1,1
0.832049982994928,0.041897396106696,0.0830742112048016,0.14349008769349,-0.15725651164544,0.906049616563891,-0.0604158764886882,0.199153907752136,1,1
-0.103150884883428,0.487830050100767,1.11781367147628,-1.46510615361482,0.212289215733323,0.587438957779466,2.58291982509109,0.275540834367445,1,1
0.12597229479866,0.2506781098259,0.380676666795552,-0.125156339958737,-0.692309648852762,0.499383016519138,0.505833006754289,0.942987758678662,1,1
-0.517599468070636,0.0416928390146166,0.98194030605964,-0.21993848406229,-0.224998105440697,0.243120095147625,1.20187879012193,0.266690944455313,1,1
-0.0882707572771448,0.299351220179604,0.725616671964212,-0.911950229630411,0.386796633306541,0.508319850831712,1.63756690159462,-0.087445413126937,1,1
0.114601909501677,0.210719078545214,0.0436277229163151,-0.266364503191574,0.148134591464402,0.102801400310293,0.309992226107889,0.0625844870808117,1,1
0.119002592066349,0.0882034431452825,1.09927680866602,-0.642102014561602,0.200262960373802,0.25783475152641,1.74137882322763,-0.11205951722852,1,1
-0.338243854296467,-0.0708917788232236,0.913677403663778,-0.468966194053929,0.293785502267458,0.613237286991909,1.38264359771771,-0.364677281090682,1,1
