schedule,cons_test,p1_test,p2_test,p3_test,p4_test,bonus_test,pre3,post3
pre4post4,0.225865172841147,0.415558315449252,0.571461020759141,0.457442592878709,0.847808649560692,-0.579510668301135,0,0
pre4post4,-0.400482570701127,1.11301280581768,0.613929510201463,-0.070588992608602,0.151323271961378,0.623823377339043,0,0
pre4post4,0.0198993744504944,0.594575109918571,0.11273324514129,0.0490439920048736,-0.083433970531012,1.43171684728643,0,0
pre4post4,0.691072702020679,-0.00982836773900115,0.471774749616251,-0.0633727012476509,0.444461223141343,0.299276263926939,0,0
pre4post4,0.113127219457375,0.803286951142461,0.412368271651124,0.463936145444334,0.683292429205861,0.332569198011439,0,0
pre4post4,0.263793703441693,-0.0173835911873984,-0.194212713693841,-0.00111655650171121,-0.182159963840041,-0.306695209797145,0,0
pre4post4,-0.00406024189873649,0.365182101585441,-0.187724979618748,-0.265617126968769,0.39706019379624,0.530774627886963,0,0
pre4post4,-0.0135377281243022,0.709621269221719,-0.224800987204813,-0.337821281469088,0.639970964964962,0.16582899813875,0,0
pre4post4,-0.147218338562941,0.938806732800878,-0.0514725453781061,0.207867645541093,0.37465356326082,0.689294614761805,0,0
pre4post4,0.699015728412927,1.07585158758382,0.500078135747477,0.663795349006774,0.705235792433999,-0.0140720608093538,0,0
pre4post4,0.265273057437738,0.441243775231869,-0.175131937761837,-0.257948817122929,0.435116201700512,-0.24587785389271,0,0
pre4post4,-0.266108684839904,0.53038706264396,-0.44194713402887,-0.109112312906932,0.51757373781775,0.138318184857896,0,0
pre4post4,0.40505003736951,-0.188791320804346,-0.109871510427611,0.119398793489357,0.103848418150442,-0.369796756638999,0,0
pre4post4,0.434305621840926,0.773817400114596,0.0624808746751726,0.188871852714451,0.628713633195104,0.0902994420980242,0,0
pre4post4,0.152530923153936,0.882065932570646,0.00913664207779762,0.591714092419026,0.290950603552516,-0.168366954295178,0,0
pre4post4,1.09737411939843,1.05334302644928,0.339582162131292,0.581821141322198,0.397731913633911,-0.560676169712363,0,0
pre4post4,0.682610220897589,0.772860668959532,0.0274769045468689,0.341007673526463,0.905015790874937,-0.242415629560123,0,0
pre4post4,-0.322202798965115,-0.105110578477419,-0.388895525408793,-0.162607467045252,0.339426846462464,0.95990243310198,0,0
pre4post4,0.259793691743554,-0.0542566221427523,0.242778184299275,0.102247599847779,0.25293146790841,-0.054398100719453,0,0
pre4post3,-0.134207098387459,0.195476251063371,-0.266320972307663,0.115380996378049,0.142250812866554,0.404256199797069,0,1
pre4post3,0.346942229215123,0.852044516522409,0.304337529638049,0.874265825929591,1.13148252327144,0.22027336983586,0,1
pre4post3,1.01290643931032,0.146800644269001,0.157158834964733,0.209795246726549,0.473016236290103,-0.171680515969063,0,1
pre4post3,0.492698504843602,0.66594694456105,0.14927769239816,0.875524935313807,0.732432235355756,0.333463156092843,0,1
pre4post3,0.537858041172591,0.17578385395555,-0.032222975553587,0.558408630216458,-0.168982312536764,0.158289458696734,0,1
pre4post3,0.134963343558351,0.394322368749336,-0.117226366681914,0.512678687932891,0.275549778157767,0.460683677748528,0,1
pre4post3,0.00800706091055188,-0.100043706779825,-0.474755617802199,-0.23917886494583,0.222310989534397,-0.319729349074767,0,1
pre4post3,0.812547500928983,0.713043712589043,0.35054545413724,0.800501881401552,0.526560770236572,0.345343164826534,0,1
pre4post3,1.03352805581437,0.764111787516996,0.111704408040805,0.878444515745273,0.439322471844302,-0.274933440875716,0,1
pre4post3,0.402471795266813,0.249189884543312,0.397649846416468,0.511914393594358,0.147881318089738,0.270802673686307,0,1
pre4post3,-0.151245904209618,-0.322680097733182,0.220451315910805,0.118854599505841,0.456860755770465,0.402439396834038,0,1
pre4post3,0.474938786344546,0.813783337174941,-0.0823136372984475,0.942355171359682,0.403484256010489,0.0964260075447453,0,1
pre4post3,0.269174417052018,0.488476167899678,0.15140166989505,0.241307704557151,0.202888774232658,-0.0612069410006104,0,1
pre4post3,0.249359959110974,-0.102392832156001,-0.0196971390293577,-0.41762607776587,0.173733013421041,1.54447960556793,0,1
pre4post3,0.629589012229972,0.620917181710191,0.147469040764917,0.525280846257831,0.586800302566531,0.656479962148652,0,1
pre4post3,0.26704646090462,0.42788798362314,0.335809210936382,0.852514678113714,0.110809432672669,0.20718300997435,0,1
pre4post3,1.71008694730838,-0.0179571744991619,0.396004062871476,0.113231817503359,0.0402581541028524,0.825125595483648,0,1
pre4post3,-0.131803249803039,0.0787951107891777,-0.272351308081801,-0.326917604922529,0.147609053408371,-0.414818847620233,0,1
pre4post3,0.130404760651781,0.0265790222064451,0.0386969155590956,-0.222959601561142,-0.14787856257167,0.384813776688638,0,1
pre4post3,-0.144445722897678,-0.346554357314659,0.020045996709092,-0.0656077466053165,-0.313551600944046,0.787472956828988,0,1
pre4post3,-0.476616815682391,0.623068480530209,0.536414831888599,-0.302736026605408,0.0679247457359186,0.214152664360582,0,1
pre4post3,-0.326324945015312,0.359919664821311,-0.0497020358940722,0.00574934600458637,0.194410476594225,1.15853423639762,0,1
pre4post3,0.325454420469469,1.08806702999829,0.139322638792546,0.887496545751707,0.712598591448895,0.224646579917594,0,1
pre4post3,-0.863252706771007,-0.112791602272003,0.338817564011903,0.00842864188832311,0.343186199314829,0.514285890308784,0,1
pre4post3,-0.189971445235681,-0.196565461378544,0.513255392745305,0.312626986253815,0.111426440985265,1.06604215457096,0,1
pre4post3,0.0273393675324023,-0.119608207054588,0.008712522292459,0.216205570814897,-0.13720334432741,1.38351411182189,0,1
pre4post3,3.56078056631751,0.218084756792783,0.200494980111455,0.0399338346934989,0.346797382893736,-0.292579857836409,0,1
pre4post3,-0.127298837227047,-0.0276460256869457,-0.0822821321775234,0.579084899741014,-0.52633208598572,0.418783412674171,0,1
pre4post3,0.000259445306183344,0.182604553277999,-0.0765134708841649,0.349324478359808,-0.111372035601679,0.508969484443912,0,1
pre4post3,0.285281485798025,0.0624197112314147,0.0801152910244331,0.732237243428896,0.240196458298685,0.812652163966941,0,1
pre4post3,-0.159164631472271,0.625378783213835,0.609902551719912,0.170368182738122,0.683626973107397,-0.420889909095203,0,1
pre4post3,-0.129037651883515,0.205131028807807,-0.158402015284974,-0.0440662830125233,0.12891112035963,0.197640076917741,0,1
pre4post3,0.274815284341041,0.346943732017711,-0.122972226403673,0.307664408432104,0.0592987748526787,0.540935617993937,0,1
pre4post3,1.29153897162565,-0.578057878576906,0.289037388340792,-0.126728527819785,0.493465283316665,0.666187335808978,0,1
pre4post3,0.122405654445318,0.750173974820542,0.236835275201446,0.857497629273485,0.378377251841656,0.553663092361699,0,1
pre4post3,0.00295594912996106,0.473247957405777,0.229978315939774,-0.0165562281232902,0.473799684671016,1.21623237894342,0,1
pre4post3,-0.213947197387395,0.812659961413515,0.179551036609169,1.05424682479676,0.44796262727118,0.100348165859912,0,1
pre4post3,1.29429098187221,0.650364039474038,0.196515515337627,0.614422604580022,1.0028911119434,0.347068064496172,0,1
pre4post3,-0.178108342171498,0.329712303609652,0.299090214178748,0.604990155943732,0.406692621484205,0.481240199765524,0,1
pre4post3,-0.138246259083145,0.3297883741279,0.0305531785668039,0.43677975239563,0.208993728409318,0.030948868058711,0,1
pre4post3,0.290673870192187,0.719397545648057,0.122217345210637,0.237032640072647,0.298254378390788,0.585498157524417,0,1
pre4post3,0.623717098749524,0.606874464222659,0.475969942146644,0.589263769459254,0.259670258183465,-0.26349858320474,0,1
pre4post3,0.459239770301769,0.80742294026838,0.257664020144866,0.771954024051161,0.442691097734505,0.329643172656003,0,1
pre4post3,1.91410522777297,0.55956706636146,0.151063524121133,0.258956117677332,0.417627730819455,0.439764807971031,0,1
pre4post3,-0.336907968540188,-0.131395214693668,-0.3830157917469,0.51129277409397,0.191010842753119,0.766452787184786,0,1
pre4post3,0.131778675282798,-0.0484620934914194,0.181809086487938,0.279718390179315,0.18447862797073,0.619010158255284,0,1
pre4post3,-0.15969133586005,0.161330094300945,-0.101831532976128,-0.105225891959191,0.0569732585976036,1.24675855630421,0,1
pre4post3,-0.607702395162251,-0.0492500982043884,-0.099687744824546,-0.289295965822506,0.0423091166269343,1.53125446661036,0,1
pre4post3,-0.281174254542605,-0.176027377425971,-0.0561298399088518,0.215284973516638,-0.253050035870347,0.688537893012265,0,1
pre4post3,0.437482567042036,0.619704675989416,0.0788004356279737,0.548634777208789,-0.0607314717915443,0.714250507805517,0,1
pre4post3,-0.577458412404969,0.47400490022846,-0.215788974209289,0.707461583362918,0.0692171824948308,0.131158672448086,0,1
pre4post3,0.14082725890529,0.196807286791752,-0.337422746039851,-0.426157685310532,0.148241437128099,0.611086910114363,0,1
pre4post3,0.605536515400201,0.385605399664665,0.999259766456621,0.420384916579383,0.248576704619521,0.184316989340331,0,1
pre4post3,1.65286589314772,-0.191933143466474,0.0369398821508801,0.368408801261102,0.368519967239178,0.504327446849761,0,1
pre4post3,-0.331049660219951,0.220729832131121,0.0197458492137533,0.382872428669014,-0.0322698975563667,1.16311834185001,0,1
pre4post3,0.87506437972701,0.206197031907021,0.0693574042887737,1.08821995312064,0.378140070545823,-0.409119822976236,0,1
pre4post3,1.53548719659832,0.114757089006598,0.320806247308625,0.184910521378516,0.290328117694889,-0.0556146115193287,0,1
pre4post3,0.980859712012471,0.0378818898177073,0.407954834053502,0.946974464479535,0.49677822544503,0.195306809783294,0,1
pre4post3,0.412814854981766,-0.190810165387179,-0.247400139642239,-0.0511110915919269,0.129356877807081,1.45600048401053,0,1
pre4post3,0.456264785656421,0.810276703848306,0.316765966769278,0.884708670609564,0.278115782218405,0.112935163236869,0,1
pre4post3,0.504235776396366,1.12505881869967,0.337400500989355,0.804844729653024,0.560988858444355,0.0997074200055138,0,1
pre4post3,-0.146085706202225,0.251288553140847,0.222589063336369,0.165212365608668,0.401213416509348,0.419589848932931,0,1
pre4post3,1.42524462718513,0.144451240101525,0.444452306021508,0.467754529458401,0.325917402166082,0.336694869398907,0,1
pre4post3,-0.27041625769392,0.184061436106267,-0.163728200197355,0.224394300100568,-0.340217282258884,0.49188535009426,0,1
pre4post3,-1.43203980837008,-0.224886631174673,0.292271324579212,0.58313767596596,-0.391730619430847,-0.0593190430528356,0,1
pre4post3,0.342617267068754,0.634557632154399,-0.0679136028197666,0.978930883877746,0.81416381366161,0.210844382664074,0,1
pre4post3,-0.0498643649587931,0.987534567677204,0.284422328483728,1.05219288347854,0.505395487397533,-0.0111912490185014,0,1
pre4post3,-0.144368964064738,0.0937198509193529,0.148194206133939,0.684859598639074,0.193579605715078,-0.376184590441527,0,1
pre4post3,-0.00033267832558538,0.357524677349772,-0.174426778531127,0.0204011312351491,-0.130903479089481,0.108852967722791,0,1
pre4post3,0.00093801609983264,0.146251643648073,0.165784293807735,0.233596566748224,-0.229250530855053,-0.0860763711327087,0,1
pre4post3,0.46434154768504,0.0905243998120992,0.478310243708577,0.724416405400891,0.676073233867599,0.0622726965543466,0,1
pre4post3,-0.179312434722006,0.548448342166262,-0.0200306692863644,0.936133760848547,0.254577877775535,0.292597166121643,0,1
pre4post3,-0.549379961971525,0.798106780496997,0.49511618579424,0.734277037277329,0.513235432491991,0.0816388069557473,0,1
pre4post3,-0.0084475189058058,0.226138188814816,0.546778412182654,0.126554098052743,0.502200723175942,-0.0820079952918618,0,1
pre4post3,0.201562661608482,-0.325135030802363,0.149599750322488,-0.315752874607761,0.247653592371944,1.26452726681917,0,1
pre4post3,-0.44058400117805,0.198315361184664,0.410277306800723,0.541237834498661,0.197589345677759,0.0410169099972584,0,1
pre4post3,-0.297472657592743,-0.0632625552921458,0.270568013293467,0.223691889648725,0.660524720994039,0.328251698943116,0,1
pre4post3,-0.442537968058112,0.416153617632369,0.154469795895929,0.432579153948069,0.510233607841625,-0.183668731489268,0,1
pre4post3,0.456207907781442,0.296036798804275,0.60204855770283,0.567692567895649,0.579465840283699,-0.159754195487031,0,1
pre4post3,0.478384478813953,0.555238199809922,-0.337790931423769,0.709433976291356,0.615218637301454,0.0808866250371888,0,1
pre4post3,-0.175676296165757,0.569362559653577,0.562379281432452,0.490943038986961,0.216011161216788,0.065341259709525,0,1
pre4post3,0.131511146784652,0.384119189449222,-0.0630454895288599,-0.0317584668353222,-0.406823306955314,0.00843354465722469,0,1
pre4post3,0.290579493706379,0.647790883474364,-0.114669775082136,0.868623397666722,0.0860484821354487,0.630072431937868,0,1
pre4post3,0.607781016106263,0.630260639078827,0.185217570699528,0.801182295364134,0.363194981192242,0.208941102101795,0,1
pre4post3,1.2301879853818,0.41662997990131,0.0686193760825849,1.14820415276664,0.354124194343038,-0.163729643542938,0,1
pre4post3,0.601993772207362,0.225879352585997,0.0643500947793343,0.902643429336425,0.318370873207879,0.188161575020128,0,1
pre4post3,0.496341380974746,-0.142278586797451,-0.342592451720975,0.695264864533917,0.633656510877873,0.0341994143023402,0,1
pre4post3,0.940908882040507,0.308455897350921,0.786716804423286,0.708699813905293,0.434887419963334,0.209972906320346,0,1
pre4post3,1.78225706971618,-0.231796307628667,-0.217676291283889,-0.403592953695291,-0.0985604276330657,0.07049459816223,0,1
pre4post3,-0.138329214406677,0.315347183085487,-0.133621830554163,-0.666590053131486,0.139556753324981,-0.241091264613944,0,1
pre4post3,-1.12201258679481,-0.549393505472425,-0.0478425530582032,0.261543461394355,0.605032124820386,-0.242600301743646,0,1
pre4post3,0.622153582664682,0.860598810962551,0.375443833675942,0.739454641983911,0.0426177293290504,-0.0117154471774927,0,1
pre4post3,0.14338060450391,-0.161666759306997,0.395063816046671,0.551756249878199,0.316683236323753,-0.17075951836087,0,1
pre4post3,1.87323316714013,0.508726100036503,-0.0924385588662288,0.355866256208752,0.9990265835963,0.259811128420428,0,1
pre4post3,-0.0444605573853833,0.288796811203795,0.27483754513488,0.703496525588036,0.501098326991356,0.836185047871722,0,1
pre4post3,0.128292028537865,0.30756259945264,0.612268648420726,0.98851940524731,-0.0942299404563274,-0.0893421297652608,0,1
pre4post3,0.432451557664171,0.429338292676991,0.072199516373215,0.674606831873851,0.253755782618882,-0.146247214498406,0,1
pre4post3,1.36131452091765,0.347226480875092,0.210239222530815,0.255646178478034,0.225360614919311,-0.173910603846524,0,1
pre4post3,-0.710347183861414,0.316038193151458,-0.193505942696061,-0.183795842194157,0.400670076854972,-0.23603232739576,0,1
pre4post3,0.311674906695168,0.749965338613574,-0.157018471408558,0.803076346365967,0.495275374198122,0.665002892595342,0,1
pre4post3,-0.134255553264779,0.0903185990333129,-0.400852678493331,0.293751924941109,-0.0777696929597807,0.208508992281676,0,1
pre4post3,-0.18298862558304,-0.0465748620559829,0.0234478841657314,-0.0480650175182492,-0.00989448226137874,1.77104453584433,0,1
pre4post3,-0.035177361066934,0.285959617684558,0.211545006685544,1.2198139561192,0.363220453949464,0.226759925687501,0,1
pre4post3,-0.0413279924659084,0.743773247980381,0.0308783726759795,1.0229569454396,0.518919474252113,0.448658237351421,0,1
pre4post3,0.69599799618349,-0.293852962701023,-0.0230377489752168,0.288852519834655,0.256854955790682,0.0258838248694845,0,1
pre4post3,-0.00684444167289317,0.138821534251056,-0.339226791695366,-0.283351462523999,-0.117196169099483,0.697946233077514,0,1
pre4post3,0.26877961661147,-0.024060445513546,-0.149431413953671,0.0113321198065483,0.0964237222950429,0.508455308544313,0,1
pre4post3,0.289708462098086,-0.0485964603817373,0.288728499485749,0.541970221831134,0.607811133272388,0.146288205744754,0,1
pre4post3,-0.703520806507717,-0.528326651852163,-0.0263299278784614,0.200559026413839,0.0282306319856424,-0.029931944980953,0,1
pre4post3,0.0438769927027047,-0.00346023487959469,-0.201590489415353,-0.0321412774448822,-0.0425043782949618,1.64771128712514,0,1
pre4post3,0.176225448162223,-0.444512914840617,0.21658248322483,-0.302289122833542,0.0218927236493574,1.01994186340878,0,1
pre4post3,-0.348720980521511,-0.064898873117809,0.218799199036645,-0.336204851528437,-0.4742323981756,0.931859183668971,0,1
pre4post3,0.440288451213519,-0.490582705939767,0.325710872655441,0.59141410280379,0.177841848149716,0.698440880651374,0,1
pre4post3,0.0416471417408661,-0.0361281368279084,0.0806378099538279,0.0853110900544069,0.185236739015183,1.65405133613097,0,1
pre4post3,0.147110315342845,0.702155390267329,0.181100487109783,1.0021424310074,1.0476835587126,0.35563645320235,0,1
pre4post3,0.150325959339173,0.786489411466084,0.104778669527706,0.910855227268968,0.83420843806544,0.0885494625198888,0,1
pre4post3,-1.35734976735884,-0.169619202294201,-0.0759779599813517,0.427613133282854,-0.460751765620467,-0.0762597050813048,0,1
pre4post3,0.394872801518468,0.250208257652898,0.188138118711304,-0.0533978741610846,0.211469639865163,-0.174545829042909,0,1
pre4post3,1.07436471941939,0.574406633595938,0.121866286202823,0.297247929207723,0.470987223753321,0.323329156594082,0,1
pre4post3,-0.715884351536579,0.335991680232791,-0.164617290938858,-0.354159043883576,0.0850696159030166,-0.467874083388003,0,1
pre4post3,-0.138581169014826,0.175083960860303,-0.208378882160752,-0.32270493741888,0.117183498013632,0.385690372612737,0,1
pre4post3,0.409730445887149,0.288148712052914,0.698048094719965,0.568617391340155,0.0600934803905634,0.298454697795881,0,1
pre4post3,0.494759827231366,0.646091116259598,0.433553399833089,1.12463376347303,0.203787875848305,-0.334120692481061,0,1
pre4post3,-0.671874777459919,0.595059527684142,0.157440182114653,0.0232481975174673,0.982180013863171,0.36696942211884,0,1
pre4post3,0.427049085391672,-0.258764141505312,0.41845084543407,0.487132797628885,0.00745486868850742,0.678847278698204,0,1
pre4post3,0.671191862225257,-0.248952234441961,-0.0625495689683899,-0.431877954434172,-0.114906858710461,0.998046542271762,0,1
pre4post3,1.0719031173824,0.261702513306433,0.0872211393279623,0.569503123446209,1.10632154260315,0.444807302311842,0,1
pre4post3,0.909470993217088,0.640459850039025,0.155185425296696,0.260709952851122,0.382477761032853,0.423346868440031,0,1
pre4post3,0.347364355024424,0.373269297163278,-0.0298708260531101,1.14728731450755,0.728881585990464,0.204747230038168,0,1
pre4post3,0.014533434528137,-0.0399586752632599,0.188206992720393,-0.207018902467237,0.076994103384717,1.11990613938638,0,1
pre4post3,0.142366377266981,0.412191102776723,0.334548144881269,0.381819942728212,0.557886262478238,-0.167848978181607,0,1
pre4post3,-0.73383377748946,0.160102767066674,0.16903758441505,0.1221787011441,0.642090618289454,1.24569752586808,0,1
pre4post3,0.899767818772232,0.522136061095527,0.00412109401425939,1.15051432397698,0.438291582615109,-0.404408903021293,0,1
pre4post3,0.00181222700338073,0.269957741985931,-0.334270790068747,-0.328831808688702,0.152813211552624,1.17568841186475,0,1
pre4post3,0.411458547042304,0.374904238986077,0.0200292268866413,-0.319225972852964,-0.0401949370195354,1.48185871118665,0,1
pre4post3,-0.144459080892212,0.559962804270721,-0.130761289277554,-0.175797432150373,-0.437563163079624,0.00422347543408594,0,1
pre4post3,0.300321186448695,0.277496002853498,0.507613565962871,0.814607675685285,0.329982979880423,-0.240368786233027,0,1
pre4post3,0.289118432193548,0.732053761838401,0.365137576493166,0.978719156667891,0.40047793317131,0.236795779916811,0,1
pre4post3,0.129793722857411,0.878767603584026,0.264644067024858,0.590723152175977,0.686025139680346,0.306304014802401,0,1
pre4post3,-0.0277679620209916,0.759119759101424,0.179204317676279,0.832355399778647,0.752850976514144,-0.0385195999787657,0,1
pre4post3,-0.184757735653675,-0.00633393185738376,0.0491451704569769,0.2101865906587,0.221650364588531,1.523428583694,0,1
pre4post3,-0.535057415267651,0.289843792148542,0.116101156482024,0.99065864972629,0.669725908733359,0.313938520748054,0,1
pre4post3,0.127637574081966,0.361018346087755,-0.0326357787484918,0.860651086572817,0.229039006564928,0.500248952655453,0,1
pre4post3,1.01405780200135,0.0112998652495369,0.0168848173776396,0.118331466421978,0.522573279995694,0.286628103439635,0,1
pre4post3,-0.0401429133657209,0.91493201958374,-0.236547678147837,1.06025008617097,0.54633333992205,0.455789836095255,0,1
pre4post3,0.302182427570901,0.88567818016162,0.378159659601788,0.765929900421076,0.618152928298331,0.211997821157089,0,1
pre4post3,-0.18298862558304,-0.0465748620559829,0.0234478841657314,-0.0480650175182492,-0.00989448226137874,1.77104453584433,0,1
pre4post3,-0.0225991395737595,0.654141807455139,0.429952284475781,1.03445574167405,0.495223273736498,-0.484115939474925,0,1
pre4post3,-0.135840595261075,0.0775568359779064,-0.442459771129604,0.203444152198854,-0.26385184073976,0.397631814888572,0,1
pre4post3,0.270377113018058,0.378344789884884,0.607464022825378,0.869461879294872,-0.199571910963118,0.227493282372614,0,1
pre4post3,-0.0226184661360605,-0.00888157863943932,0.0350522812803341,0.738376444595473,0.181501202814789,0.57035090546524,0,1
pre4post3,0.325454420469469,1.08806702999829,0.139322638792546,0.887496545751707,0.712598591448895,0.224646579917594,0,1
pre4post3,-0.491254022012915,0.327431276693652,0.233540844961395,0.910820948951622,0.373244946058367,0.0718301547955393,0,1
pre4post3,0.125603959070823,0.912968549607745,0.360409446548751,0.469629976046794,0.282045472096189,0.516850369005415,0,1
pre4post3,0.589352263606095,0.20449467199269,0.408556589436412,0.131910100848704,0.704766879461579,0.592676219275186,0,1
pre4post3,0.328985213847454,0.516665635944362,0.383404115778983,0.926766713144241,0.762211028308815,-0.0288211629269612,0,1
pre4post3,0.538033568468058,0.369907645345549,0.179242850724079,0.897733467216286,1.03535738582914,0.321544870756861,0,1
pre4post3,0.268176766311528,0.400472105182698,0.396051763800302,0.420210363561183,0.366488981141939,0.158892653434683,0,1
pre4post3,0.754927375529289,0.211328256035596,0.754806018337833,0.706174584745692,-0.102853163255269,0.0854931388467893,0,1
pre4post3,0.437462674443377,0.287624186973875,0.497525357213236,0.0784051294941015,0.054549231112323,-0.394883503266156,0,1
pre4post3,-1.32541375180023,-0.178960610369229,-0.0356259508135707,0.335370269769132,0.0466074384456692,-0.0537118963568851,0,1
pre4post3,0.722458630766393,0.329721123912922,0.410134054763089,0.573163231860497,0.0148348190402659,-0.963008753153737,0,1
pre4post3,0.123491510638312,1.0540561704062,0.308173058623903,0.775969304327733,0.944612676976912,0.344726684570359,0,1
pre4post3,0.159973604517095,0.239973538524746,0.138150191967393,0.627872170964382,0.463819241004322,-0.376911001958998,0,1
pre4post3,0.27333214680502,0.147987686201261,0.098069279345882,0.450946360198715,0.413037434068756,0.14475438669356,0,1
pre4post3,0.157502610883653,-0.141608323914624,-0.348384220331586,-0.0143210560180897,0.135638090027155,1.05427840789197,0,1
pre4post3,0.525450928124086,1.12883981388535,-0.0771340783337857,0.872627795277029,0.692944468545625,0.102688462318087,0,1
pre4post3,-0.326654754701015,0.16853577983012,0.0308130457277187,0.751280242954145,0.522029082695386,0.380264405763835,0,1
pre4post3,-0.186243016615497,0.509811799306558,0.131396071081572,0.904676297970594,0.374957199563235,0.301241916907202,0,1
pre4post3,0.45791494702638,0.114252556854162,0.0529070587140018,0.0262582033968867,0.333987442562541,0.867893816096775,0,1
pre4post3,-0.00133207198297452,-0.053896905218471,-0.119596781248317,-0.536047589481892,0.0541572981693355,0.475051182221202,0,1
pre4post3,0.0108733069807601,-0.206062208830202,-0.154960111438347,0.0244608836541919,-0.145626382329451,1.12999906458589,0,1
pre4post3,-0.136194184920018,0.113733958056991,0.387215759349236,0.309260238084341,-0.014174352184169,-0.384145377201796,0,1
pre4post3,-1.87098660380192,0.464494604671832,-0.725867512770293,-0.0945815272129941,0.0406759175925478,-0.0631946684646185,0,1
pre4post3,0.828580070912647,-0.0988480932656513,0.231198461914552,1.03588671799202,0.235902382807367,-0.170465449117743,0,1
pre4post3,-0.159546497075342,-0.287908141518412,0.170096327288353,-0.0164458847792058,-0.0698260912365628,1.23655983878052,0,1
pre4post3,0.316859409716807,0.971315738237254,-0.229190180931906,0.934070470981595,0.441756802502886,0.455002591218593,0,1
pre4post3,0.502619163016623,0.119292068976462,0.296973866917831,0.221836115990833,0.615878267923372,1.16194534594726,0,1
pre4post3,0.14114719161088,0.7301729694616,-0.195159525394414,0.740873196784758,0.379295090108058,0.517436277979398,0,1
pre4post3,0.389272042214324,0.221349046821115,-0.0594431575864481,0.361458236050927,-0.20788794281415,0.0384742648536974,0,1
pre4post3,0.667306861690377,0.265528185228831,0.133201905483832,-0.00921752522791149,-0.116120497598719,0.031512954076282,0,1
pre4post3,-0.98773614315824,0.0412673673734254,0.129458942486538,-0.241817473298102,-0.30405669624754,-0.0536376295784071,0,1
pre4post3,0.620371602592125,0.712678554830742,-0.144277151355277,0.827794666569162,0.35728755686168,0.206507331530211,0,1
pre4post3,0.14141812994873,0.75134461546225,0.655257947591725,0.800504705293178,0.768817710899901,-0.147521897145807,0,1
pre4post3,0.575069329659918,0.412447470084301,0.238322743550611,0.198631986841871,0.286456372686313,0.585549089284586,0,1
pre4post3,0.290259866505814,0.674857246510333,-0.0671443129445701,0.692808258858573,0.350848286874632,0.404320692678586,0,1
pre4post3,0.50347163006257,0.55375105066993,-0.318639641910415,0.844142928378131,0.385397204173811,-0.613762512701711,0,1
pre4post3,0.13036989461271,0.206964125639428,0.033519514272637,0.0161623233094888,-0.201675127114763,-0.185333858555051,0,1
pre4post3,0.690084411722564,0.83635918371449,0.594829947756596,0.658959437344298,0.77549770250354,-0.0513558584405798,0,1
pre4post3,-1.14000650095868,-0.0959757511379989,0.224917790272879,-0.0832047984552966,0.440287655516748,-0.171341212339019,0,1
pre4post3,0.135531839647981,1.04518626239756,0.213683945937949,0.808747471056534,0.635782886525827,0.0874355769795945,0,1
pre4post3,-0.332289511033056,0.586255581364832,0.108537647913603,-0.256414185086985,0.843402870368481,-0.0999227555482996,0,1
pre4post3,0.15359048191323,0.792668342521875,0.45234925712579,0.780778815977147,0.881120296758751,-0.165746958069643,0,1
pre4post3,0.30775194544041,0.908302058796429,0.216875792597085,0.766910792791577,0.496538160916592,-0.029884728471544,0,1
pre4post3,0.77418581959085,0.745183240872823,-0.268920728182658,0.722796756838245,0.158736383804343,0.557812119819213,0,1
pre4post3,-0.18298862558304,-0.0465748620559829,0.0234478841657314,-0.0480650175182492,-0.00989448226137874,1.77104453584433,0,1
pre4post3,-0.191938287366598,0.652766049877067,0.0501031854720397,0.470443797971204,0.935862107676257,0.297496829102735,0,1
pre4post3,0.918877220393679,0.0117096636160124,0.674511382182372,0.634752230247083,0.255395006925362,-0.0559120631980142,0,1
pre4post3,0.285936845829565,0.647894817356643,0.354730578106787,0.290186885551598,0.397526641498059,-0.0621638455853017,0,1
pre4post3,-0.00176345074999267,0.026489353002207,-0.249544809535503,0.585931392953874,0.562217563885614,0.148563042220918,0,1
pre4post3,0.128101116737056,0.350626105172402,0.121651017296166,0.3408209500879,0.0843947474518095,0.0358588836743447,0,1
pre4post3,0.27249807087724,0.470982091600655,0.464018373246464,0.707345085059456,0.556905263464686,0.424409257130434,0,1
pre4post3,0.42302202974919,0.501880787183123,0.175218723307082,0.628453262598655,0.288242664131902,0.289436145737768,0,1
pre4post3,0.467408959325245,0.520141202233162,0.788182659851088,0.864967107916258,0.0825931376971944,-0.0997086659035129,0,1
pre4post3,-0.602688641485343,0.334138874318974,-0.253186496818359,-0.253748407631336,0.138304253481883,0.723463930875776,0,1
pre4post3,0.127488678261152,0.202287075552936,-0.212036646095479,-0.0085417249522542,-0.189781304593596,0.203075553715831,0,1
pre4post3,0.453112527952881,0.0999716442189112,-0.161823763188927,-0.124045803970485,-0.263985426376177,0.846959719842672,0,1
pre4post3,0.441620778577825,0.604174133345233,0.466104074421798,0.953820196409012,0.220575107330628,0.126853853461119,0,1
pre4post3,0.134387744090839,0.688837677197131,0.0371169513437753,0.644984873959063,-0.201898960852644,-0.141855062926921,0,1
pre4post3,0.709232553407445,-0.101746493576566,0.165944497028838,0.263521206804278,0.4703071166516,-0.181563763464451,0,1
pre4post3,0.000342706863909199,0.02606610914927,0.0435782704631428,-0.168034436304459,-0.0489905746010504,-0.103390651001123,0,1
